Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record,LCA_prediction,LCA_raw_response,LCA_elapsed_s,abstract_missing
J,"Zieminska-Stolarska, A; Sobulska, M; De la Cruz, DN; Izquierdo, D; Valire, J",,,,"Zieminska-Stolarska, Aleksandra; Sobulska, Mariia; Neumann De la Cruz, Deborah; Izquierdo, Daniel; Valire, Jerome",,,Life Cycle Assessment of a Primary Electrical Power Distribution System for Hybrid-Electric Aircraft: Material and Process Contributions to the Carbon Footprint,AEROSPACE,,,,Article,,,,,,,,"This article presents a comprehensive analysis of the primary electrical power distribution system in hybrid-electric aircraft, with particular emphasis on its environmental performance assessed through Life Cycle Assessment (LCA). High-resolution Life Cycle Inventory (LCI) data were developed in collaboration with industry partners and refined to reflect current production standards. The results indicate that printed circuit boards (PCBs), magnets, precious metals (gold and silver), and copper are the primary contributors to environmental impact, with PCBs alone accounting for over 50% of material-related emissions. Although precious metals constitute only 0.014% of the product's mass, they account for nearly 9% of total emissions due to the energy-intensive nature of their mining and refining processes. Additionally, manufacturing stages involving thermal treatments-such as surface coating of iron cores at 850 degrees C for 14 h-significantly increase energy consumption and associated emissions. The study concludes with recommendations for reducing the carbon footprint of future aircraft power systems through improved material efficiency, process optimization, and supply chain sustainability.",,,,,,,,,,,,,,,,MDPI,BASEL,"MDPI AG, Grosspeteranlage 5, CH-4052 BASEL, SWITZERLAND",,,,,,DEC 23,2025,13.0,1,,,,,,,10,10.3390/aerospace13010010,0,,,,,,,CN4LG,,,,,,WOS:001669943600001,0,1,1,5.64,False
J,"Xu, Z; Zhu, C; Tang, HJ; Duan, LB",,,,"Xu, Zhen; Zhu, Chun; Tang, Hongjian; Duan, Lunbo",,,Feature-enhanced machine learning prediction of supercapacitor cycle life from limited early-cycle data,ELECTROCHIMICA ACTA,,,,Article,,,,,,,,"Data-driven approaches for predicting supercapacitor cycle life have received growing attention. However, owing to their exceptionally long lifetimes and the scarcity of available aging data, these methods face more significant challenges than those applied to lithium-ion batteries. This study proposes a novel feature-enhanced framework that accurately predicts cycle life using only limited early-cycle data. The framework integrates three complementary feature classes, namely static cycle endpoints, instantaneous SOC and DOD point values, and trend-based descriptors, and employs a model-based recursive feature elimination process to distill the most predictive features. This data-driven pipeline implicitly captures the EDLCs' characteristic fast-to-slow degradation pattern without requiring manual stage segmentation or subjective thresholds. Using only data from the first 500 cycles, the resulting gradient boosting regression model achieves a 4.73 % MAPE in cycle life prediction. The distilled features sensitively capture the subtle, non-random variations in apparent electrical parameters after each cycle, directly reflecting lifespan degradation. In addition, a logistic regression-based classification model is developed for rapid cycle life categorization, reaching a classification accuracy of 99.76 % using only the initial 8 cycles. This method significantly reduces data requirements and deployment cost, providing an efficient solution for online assessment and second-life utilization of supercapacitors.",,,,,,,,,,,,,,,,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",,,,,,OCT 20,2025,538.0,,,,,,,,147039,10.1016/j.electacta.2025.147039,0,,AUG 2025,,,,,5WI6Y,,,,,,WOS:001545895900001,0,0,0,7.27,False
J,"Guan, YB; Liu, L; Chen, YY; Liu, LR",,,,"Guan, Youbang; Liu, Lian; Chen, Yingyi; Liu, Lirong",,,"Life Cycle Assessment of an Industrial Aquaponics System in Chongqing, China: Environmental Performance and Optimization Strategies",SUSTAINABILITY,,,,Article,,,,,,,,"Industrial aquaponics systems (IAS) integrate aquaculture and hydroponics in a closed-loop design, offering a promising solution to sustainable protein production. However, their environmental performance remains insufficiently quantified, particularly in China. This study presents one of the first life cycle assessments (LCAs) of a large-scale IAS in Chongqing, based on operational data from a smart facility producing similar to 114,700 kg of largemouth bass and similar to 86,500 kg of vegetables annually. The analysis adopts a cradle-to-gate scope with a functional unit of 1 kg of marketable fish and employs the CML-IA method to assess ten midpoint impact categories. Results indicate that fish feed and electricity consumption are the dominant contributors to environmental burdens, particularly in global warming potential, eutrophication, and human toxicity. Scenario and sensitivity analyses reveal that reducing fishmeal content in feed and switching from coal-based electricity to renewable sources can significantly lower impacts. Comparisons with conventional protein sources demonstrate that aquaponics fish outperform pork and beef in most environmental categories when impacts are normalized by nutritional value. This study highlights key environmental hotspots and proposes viable optimization strategies, offering practical insights into the design and operation of climate-smart aquaponics systems. The findings provide a science-based reference for policymakers and practitioners aiming to promote resource-efficient food systems in urban China.",,,,,,,,,,,,,,,,MDPI,BASEL,"MDPI AG, Grosspeteranlage 5, CH-4052 BASEL, SWITZERLAND",,,,,,SEP 14,2025,17.0,18,,,,,,,8254,10.3390/su17188254,0,,,,,,,7XV0E,,,,,,WOS:001582210200001,0,1,1,7.22,False
J,"Shahid, AT; Hofmann, MA; Silvestre, JD; Garrido, M; Correia, JR",,,,"Shahid, A. T.; Hofmann, M. A.; Silvestre, J. D.; Garrido, M.; Correia, J. R.",,,Life Cycle Assessment of Novel Partially Bio-Based Unsaturated Polyester Resins,JOURNAL OF POLYMERS AND THE ENVIRONMENT,,,,Article,,,,,,,,"The growing concern over climate change and sustainability is promoting the development of partially bio-based unsaturated polyester resins (UPRs). However, being developed from renewable sources does not necessarily guarantee a better environmental profile for these materials, which justifies a detailed investigation of their environmental impacts. This paper presents a cradle-to-gate life cycle assessment (LCA) of five recently developed bio-based UPR formulations comprising renewably sourced chemical compounds, namely fumaric acid, dimer fatty acid, 2,5-furandicarboxylic acid, 1,3-propanediol, and isosorbide, as well as partially replacing styrene (50%) with 2-hydroxyethyl methacrylate as reactive diluent, considering inventory data from literature and purpose-made processes. As a benchmark, a typical oil-based UPR composition was also considered. The bio-based UPRs show improved environmental performance in various categories (e.g., climate change total, ozone depletion), reducing environmental impacts up to 90%. On the other hand, worse environmental performance was found in acidification, eutrophication (freshwater, terrestrial), and renewable primary energy impact categories. The main contributors to the higher impacts of the bio-based UPRs were found to be 2,5-furandicarboxylic acid, 1,3-propanediol, and 2-hydroxyethyl methacrylate. Fumaric acid and 1,3-propanediol have significant contributions to CO2 sequestration. The single scores for the bio-based UPRs also show a reduction in impact ranging between 18 and 39% compared to the oil-based UPR.",,,,,,,,,,,,,,,,SPRINGER,NEW YORK,"ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES",,,,,,JUL,2025,33.0,7,,,,,3329.0,3347.0,,10.1007/s10924-025-03596-3,0,,MAY 2025,,,,,4PA0B,,,,,,WOS:001498432700001,0,1,1,7.01,False
J,"Laurence, N; Bai, XW",,,,"Laurence, Nathan; Bai, Xiwen",,,Environmental and economic assessments of small containerships' diesel and electric power systems,TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT,,,,Article,,,,,,,,"This study conducts life cycle assessment and life cycle costing frameworks to assess the environmental and economic aspects of small containerships respectively, where two power systems (diesel engines and batteries) are compared. Results indicate that all battery scenarios reduce six out of eleven environmental impact categories, including key impacts like acidification, eutrophication, global warming, and photochemical ozone creation potentials, with reductions of at least 61%, 9%, 25%, and 15% respectively. However, batteries perform worse in abiotic depletion potential elements and toxicity-related categories. Moreover, most battery scenarios can reduce net costs by at least 6% when considering cost benefits from end-of-life processes. Furthermore, it is found that lithium nickel manganese cobalt oxide (NMC) 811 batteries have lower costs and environmental impacts than NMC111, due to higher energy density and lower cobalt use. Additionally, green electricity can generally reduce environmental impacts and net costs, compared to grey electricity.",,,,,,,,,,,,,,,,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",,,,,,MAR,2025,140.0,,,,,,,,104624,10.1016/j.trd.2025.104624,0,,FEB 2025,,,,,X7Q1Y,,,,,,WOS:001427240000001,0,1,1,7.51,False
J,"Shaqour, EN; Hassan, AMS; Alela, AHA; Mohamed, AS",,,,"Shaqour, Eman N.; Hassan, Ahmed M. Seddik; Alela, Aimen H. Abo; Mohamed, Ayman S.",,,Life Cycle Impact Assessment of Solid Concrete Blocks Incorporating Recycled Fine and Coarse Crushed Ceramic Aggregates,JOURNAL OF ARCHITECTURAL ENGINEERING,,,,Article,,,,,,,,"This study investigates the influence of substituting crushed and fine ceramics for natural aggregates in the production of solid concrete blocks. The aim is to determine the impact on the physical and mechanical properties of the materials. Test specimens were prepared by replacing fine and coarse aggregates with finely and coarsely crushed ceramics, respectively, at varying weight percentages. The study focuses on utilizing ceramic waste as an alternative additive in concrete block manufacturing and examines the performance of the blocks throughout their life cycles. A comprehensive set of tests, including compressive strength, flexure, water absorption, efflorescence, unit weight, resistance to wet/dry cycles, and thermal conductivity tests, were conducted to evaluate the physiomechanical properties of the blocks. Concrete block manufacturing was assessed at different time intervals. By comparing the properties of the ceramic-replaced blocks with those of the standard blocks, the optimal replacement ratio of crushed ceramic was determined. The findings reveal that incorporating fine and coarse crushed ceramics significantly impacts the life cycle of concrete blocks while reducing environmental impact in both production and usage stages. This study emphasizes the value of waste materials as sustainable alternatives in concrete production and calls for further research to explore their long-term structural implications and scalability in construction systems",,,,,,,,,,,,,,,,ASCE-AMER SOC CIVIL ENGINEERS,RESTON,"1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA",,,,,,MAR 1,2025,31.0,1,,,,,,,5024010,10.1061/JAEIED.AEENG-1812,0,,,,,,,S5U1R,,,,,,WOS:001398859000008,0,1,1,7.79,False
J,"Li, ZP; Lei, Z; Mislang, JBB; Zhang, GD; Shi, XM",,,,"Li, Zhipeng; Lei, Zhen; Mislang, Jan Benedict B.; Zhang, Guangda; Shi, Xianming",,,Nano-Modified Fly-Ash-Based Geopolymer Concrete Filled Carbon Fiber-Reinforced Polymer Tube Composite: Mechanical Model and Life Cycle Assessment,TRANSPORTATION RESEARCH RECORD,,,,Article,,,,,,,,"Geopolymer concrete holds immense potential as a viable alternative to ordinary Portland cement (OPC) concrete; however, its application for structures has been hindered by its low compressive strength relative to conventional OPC concrete. This study investigates the utilization of carbon-fiber-reinforced polymer (CFRP) tubes to confine fly-ash-based geopolymer (FAGPR) concrete and its graphene oxide (GO)-modified counterpart (GFAGPR), with the aim of enhancing compressive strength. Experimental investigation reveals significant improvements in mechanical strength. Furthermore, we conducted a life cycle assessment (LCA) to compare the environmental impacts and economic costs of OPC, FAGPR, and GFAGPR-concrete-filled CFRP tube composites, and their concrete-only counterparts, over a 100-year service life. The LCA results indicate that the (G)FAGPR composites exhibit significantly lower CO2 emissions than their OPC-tube counterpart. However, the OPC composite is currently the most economic among all candidates. Additionally, the admixed GO not only mitigates the environmental impacts but also reduces the cost of FAGPR-tube composite, likely because of the GO-enhanced strength of core FAGPR concrete reducing the usage of CFRP tube that features higher cost and higher GWP coefficient.",,,,,,,,,,,,,,,,SAGE PUBLICATIONS INC,THOUSAND OAKS,"2455 TELLER RD, THOUSAND OAKS, CA 91320 USA",,,,,,JUL,2025,2679.0,7,,,,,548.0,564.0,,10.1177/03611981251327571,0,,APR 2025,,,,,5QH1A,,,,,,WOS:001478270700001,0,1,1,5.42,False
J,"Vern, YR; Mansor, MR; Shaharuzaman, MA",,,,"Vern, Yiow Ru; Mansor, Muhd Ridzuan; Shaharuzaman, Mohd Adrinata",,,Comparing Environmental Impact of Polylactide/Flax Composite to Steel through Life Cycle Assessment for a Two-stroke Marine Engine Under-piston Door Design,JURNAL KEJURUTERAAN,,,,Article,,,,,,,,"The composite of polylactide and flax (PLAF) was compared with steel, through a life cycle assessment (LCA) exercise, in the context of a two-stroke marine engine under-piston door (UPD). The Idemat2024 Excel file was employed to provide the necessary database for the processes involved. Assessment of environmental impacts were evaluated through manual calculations in Microsoft Excel. The functional unit of the study was the UPD of a MAN B&W S60MC engine, measuring at a volume of 3.46x10-3 m3. Measurement metrics for the evaluation of PLAF and steel were the eco-cost, carbon footprint, cumulative energy demand (CED), human health damage (HHD) and resources. PLAF scored better across four measured values, indicating reduced environmental impact, with the significant drops in resources and eco-cost, by around 81% and 42%, respectively. The CED for PLAF was however higher than steel as a result of rather high values in material compounded by the significance of the processing method, injection moulding. CED for PLAF was 39% higher than steel. Steel impacts were significantly reduced due to its recyclability, by as much as 48% for CED. However, the reductions for PLAF were much less, and only for the end-of-life option of incineration with electricity generation. Overall, from an environmental perspective, PLAF outperforms steel as a potential material for the UPD application.",,,,,,,,,,,,,,,,UKM PRESS,SELANGOR,"BANGI, SELANGOR, 43600, MALAYSIA",,,,,,NOV,2025,37.0,8,,,,,3785.0,3794.0,,10.17576/jkukm-2025-37(8)-11,0,,,,,,,U0422,,,,,,WOS:001638202300011,0,1,1,7.11,False
J,"Amaraibi, RJ; Joseph, B; Kuhn, JN",,,,"Amaraibi, Rarosue J.; Joseph, Babu; Kuhn, John N.",,,Life Cycle Assessment of Liquid Transportation Fuel Produced by the Intensified Biogas to Liquid (IBGTL) Process,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,,,,Article,,,,,,,,"This paper conducts a comprehensive life cycle assessment (LCA) of the intensified biogas to liquids (IBGTL) process, focusing on its global warming potential (GWP) and comparing it to alternative biogas utilization pathways. Landfill gas (LFG), derived from municipal solid waste (MSW) decomposition, contributes significantly to methane emissions and poses environmental risks. Regulatory initiatives promote LFG capture and utilization for renewable energy production. The IBGTL process, integrating bi-reforming and Fischer-Tropsch synthesis into a compact reactor design, offers advantages in reduced capital and operating costs. This study quantifies the life cycle impacts of IBGTL diesel production and benchmarks it against other LFG utilization routes, including TriFTS diesel, LFG to electricity, and LFG to compressed renewable natural gas. Using a well-to-wheel boundary, the study evaluates emissions from production to usage. Findings indicate substantial reductions in greenhouse gas (GHG) emissions across all LFG-to-energy pathways compared to fossil alternatives, with the most significant savings achieved by IBGTL diesel with electricity cogeneration (Scenario 4, 221 gCO2eq/MJ reduction), followed by LFG to electricity (159 gCO2eq/MJ reduction), TriFTS diesel (107 gCO2eq/MJ reduction), and IBGTL diesel with material recycling (Scenario 2, 91.6 gCO2eq/MJ reduction). Sensitivity analyses reveal nuances in emissions impacts. The results highlight the importance of process optimization and grid characteristics in shaping the environmental performance. This research contributes insights for decision-makers, informing sustainable waste management strategies and guiding future LFG-to-energy technologies.",,,,,,,,,,,,,,,,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036 USA",,,,,,APR 21,2025,13.0,17,,,,,6064.0,6073.0,,10.1021/acssuschemeng.4c08815,0,,APR 2025,,,,,2FR0C,,,,,,WOS:001471713500001,0,1,1,7.52,False
J,"Rysavy, J; Cespiva, J; Niedzwiecki, L; Kupka, D; Jackowski, M; Wang, CC; Kuo, JK; Trusek, A; Cormos, CC; Dej, M; Chen, WH",,,,"Rysavy, Jiri; Cespiva, Jakub; Niedzwiecki, Lukasz; Kupka, David; Jackowski, Mateusz; Wang, Cheng-Chi; Kuo, Jenn-Kun; Trusek, Anna; Cormos, Calin-Cristian; Dej, Milan; Chen, Wei-Hsin",,,Life cycle assessment of solid recovered fuel for energy sector in declining coal region: Replacement of coal within the regional energy mix,ENVIRONMENTAL TECHNOLOGY & INNOVATION,,,,Article,,,,,,,,"Solid recovered fuel derived from non-recyclable waste represents an alternative energy source suitable for use in waste incineration or combustion facilities. Its adoption reduces fossil fuel consumption in heat and electricity production, thereby mitigating associated environmental impacts. This study evaluates the environmental benefits of substituting coal with SRF in the energy mix of the Moravian-Silesian Region (Czech Republic), a post-coal region currently dependent on fossil fuels. A life cycle assessment (LCA) was conducted according to the methodology outlined in EN ISO 14040 and 14044 standards, using the PEF 3.0 method and OpenLCA software, assessing three SRF composition scenarios and four energy conversion efficiency scenarios (WtE and CHP). The study focuses on key environmental indicators, such as climate change and resource use, fossils, which collectively represent over 70 % of the total environmental impacts. The findings reveal that integrating SRF into the region's energy mix has the potential to significantly reduce the environmental footprint of electricity and heat production. Specifically, the reductions in the climate change indicator range from 4.42 % to 35.7 %, while the overall environmental footprint indicator shows reductions between 10.86 % and 40.5 %. These findings confirm SRF's potential as a key tool in transitioning toward a more sustainable regional energy strategy.",,,,,,,,,,,,,,,,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",,,,,,NOV,2025,40.0,,,,,,,,104349,10.1016/j.eti.2025.104349,0,,JUL 2025,,,,,5KP3V,,,,,,WOS:001537914800004,0,1,1,7.24,False
J,"David, C; Amaro, X; Rosentrater, KA; Ghnimi, S",,,,"David, Christophe; Amaro, Xabier; Rosentrater, Kurt A.; Ghnimi, Sami",,,Comparative life cycle assessment of perennial and annual crop production: impact of farming systems and management practices,FRONTIERS IN SUSTAINABLE FOOD SYSTEMS,,,,Article,,,,,,,,"The Intermediate Wheatgrass (IWG) Thinopyrum intermedium (Host) Barkworth & D.R. Dewey, marketed under the trade name Kernza (R) has been tested in France with a group of farmers since 2017. The Life Cycle Assessment (LCA) is a recognized methodology to assess the potential environmental impacts and resources consumption associated with a production system. An attributional LCA following ISO 14040/44 was conducted, focusing on static comparisons. The main purpose of this paper was to estimate the cradle-to-farm gate environmental effects caused by the cultivation of intermediate wheatgrassin comparison with the main crops produced, among which soft wheat and maize grain stand out. This research has been achieved with 6 farmers, 3 under organic and 3 under conventional production. A comparative assessment was carried out per year and under 3 years of crop rotation to determine contributions to the environmental impact. Several impact categories were evaluated, including global warming potential (GWP), ozone depletion (OD), freshwater eutrophication (FE) freshwater ecotoxicity (FEC) and acidification (AC). Intermediate wheatgrass (IWG) shows significantly better environmental performance per hectare than annual crops due to its perennial nature with limited soil preparation and lower input requirements. Conversely, IWG performs worse per ton due to its relatively low grain yield. IWG results shows higher contribution of mechanical practices than cash crops with 70% for GWP and OD and 20% with FE, AC and FEC due to low use of fertilizers and pesticides over the 3yr. Grain yields of organically grown crops are lower than those of conventionally grown crops, regardless of the crop. Conventional management shows higher environmental impacts than organic per hectare on IWG but also on annual crops in each category. Conversely organic management on IWG conduct to higher GWP and FE per volume due to regular mechanic weeding, inducing fuel consumption, and organic manure applied before sowing. The results on IWG show significant difference on environmental performance per hectare and per ton between establishment year inducing soil preparation, sowing and fertilization and succeeding years with limited practices except weed management and/or mulching.",,,,,,,,,,,,,,,,FRONTIERS MEDIA SA,LAUSANNE,"AVENUE DU TRIBUNAL FEDERAL 34, LAUSANNE, CH-1015, SWITZERLAND",,,,,,SEP 3,2025,9.0,,,,,,,,1569398,10.3389/fsufs.2025.1569398,0,,,,,,,7LW4U,,,,,,WOS:001574115800001,0,1,1,7.81,False
J,"Kumar, V; Sinha, AR",,,,"Kumar, Vijay; Sinha, Ashish Ranjan",,,Sustainable ethanol production: CO2 emission analysis and feedstock strategies through life cycle assessment,ENERGY FOR SUSTAINABLE DEVELOPMENT,,,,Article,,,,,,,,"The environmental impact of ethanol as a substitute for petroleum-based fuels is mainly dependent on its feedstock. This study employs Life Cycle Assessment (LCA) to compare CO2 emissions from ethanol production derived from sugarcane, maize, and rice, alongside conventional petrol, to identify the most sustainable option for fuel. The findings reveal that sugarcane, maize, and rice-based ethanol provide the most significant ecological benefits, with net CO2 emissions of -1.61 kg/L, -0.19 kg/L, and 0.81 kg/L, primarily due to their superior carbon sequestration potential and installation of carbon storage plants in the distilleries, making them environmentally preferable to petrol. Additionally, ethanol demonstrates better combustion properties and a lower carbon intensity compared to petrol, thereby reinforcing its role as a cleaner alternative for energy. The study further highlights that integrating CO2 capture technologies in ethanol distilleries can significantly reduce emissions, thereby enhancing both environmental sustainability and economic feasibility. These insights highlight the potential of ethanol as a viable, low-carbon energy source, particularly when combined with advanced emission-reduction strategies for transportation fuel.",,,,,,,,,,,,,,,,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",,,,,,OCT,2025,88.0,,,,,,,,101775,10.1016/j.esd.2025.101775,0,,JUN 2025,,,,,4LU5K,,,,,,WOS:001521066300001,0,1,1,6.35,False
J,"Farnocchia, G; Gómez-Camacho, CE; Pipitone, G; Hischier, R; Pirone, R; Bensaid, S",,,,"Farnocchia, Giulia; Gomez-Camacho, Carlos E.; Pipitone, Giuseppe; Hischier, Roland; Pirone, Raffaele; Bensaid, Samir",,,Techno-Economic and Life Cycle Assessments of Aqueous Phase Reforming for the Energetic Valorization of Winery Wastewaters,SUSTAINABILITY,,,,Article,,,,,,,,"Globally, winery wastewaters (WWWs) are estimated to account for about 62.5 billion L annually (2021), with COD levels up to 300,000 mg O2/L primarily attributed to residual ethanol, posing serious environmental concerns. Conventional treatments are effective in COD removal, but they often miss opportunities for energy recovery and resource valorization. This study investigates the aqueous phase reforming (APR) of ethanol-rich wastewater as an alternative treatment for both COD reduction and energy generation. Two scenarios were assessed: electricity and heat cogeneration (S1) and hydrogen production (S2). Process simulations in Aspen Plus (R) V14, based on lab-scale APR data, provided upscaled material and energy flows for techno-economic analysis, life cycle assessment, and energy sustainability analysis of a 2.5 m3/h plant. At 75% ethanol conversion, the minimum selling price (MSP) was USD0.80/kWh with a carbon footprint of 0.08 kg CO2-eq/kWh for S1 and USD7.00/kg with 2.57 kg CO2-eq/kg H2 for S2. Interestingly, S1 revealed a non-linear trade-off between APR performance and energy integration, with higher ethanol conversion leading to a higher electricity selling price because of the increased heat reactor duty. In both cases, the main contributors to global warming potential (GWP) were platinum extraction/recovery and residual COD treatment. Both scenarios achieved a positive energy balance, with an energy return on investment (EROI) of 1.57 for S1 and 2.71 for S2. This study demonstrates the potential of APR as a strategy for self-sufficient energy valorization and additional revenue generation in wine-producing regions.",,,,,,,,,,,,,,,,MDPI,BASEL,"MDPI AG, Grosspeteranlage 5, CH-4052 BASEL, SWITZERLAND",,,,,,AUG 31,2025,17.0,17,,,,,,,7856,10.3390/su17177856,0,,,,,,,7FX7A,,,,,,WOS:001570078100001,0,1,1,7.0,False
J,"Yang, Z; Zhu, YW; Li, N; Chen, GQ; Yin, YB; Ma, TM; Liu, HQ",,,,"Yang, Zhen; Zhu, Yu-wen; Li, Na; Chen, Guo-qing; Yin, Yu-bo; Ma, Tian-ming; Liu, Han-qiao",,,"Sustainable ethylene production: A life cycle perspective on oil, coal, and natural gas derived industrial pathways in China",JOURNAL OF CLEANER PRODUCTION,,,,Article,,,,,,,,"Under stringent Energy Conservation and Emission Reduction (ECER) policies, a comprehensive evaluation of the environmental and economic performance of ethylene production technologies has become an imperative. This study assessed five predominant industrial ethylene production pathways, including three petroleum-based (OTE), one coal-based (CMTE), and one natural gas-based (NETE), using integrated life cycle assessment (LCA), life cycle cost (LCC) analysis, and greenhouse gas (GHG) emissions accounting. Results indicated that the NETE route exhibited the lowest environmental impact, representing only 21.4 % of that associated with CMTE. Coal-derived methanol constituted the primary environmental burden in CMTE, significantly affecting primary energy consumption, CO2 emissions, industrial water use, and VOC releases. GHG analysis revealed that CMTE had the highest emissions, reaching 8298.58 kg CO2 eq per ton of ethylene, allocated almost equally between ethylene (45.3 %) and propylene (44.2 %). The three OTE routes followed in GHG emissions, with ethylene responsible for 32-37 % of CO2 eq. In contrast, NETE exhibited substantially lower emissions at only 1374.52 kg CO2 eq, with 77.4 % assigned to ethylene. Economically, NETE achieved the lowest total cost (internal and external costs), approximately 55.8 % lower than OTE routes. The analysis further revealed distinct regional disparities in ethylene production and GHG emissions across China, with high emissions in the central region attributable to CMTE dominance and elevated emissions along the eastern coast resulting from the prevalence of OTE routes. This spatially explicit assessment provided a foundation for developing region decarbonization strategies for the ethylene industry.",,,,,,,,,,,,,,,,ELSEVIER SCI LTD,London,"125 London Wall, London, ENGLAND",,,,,,JAN,2026,538.0,,,,,,,,147359,10.1016/j.jclepro.2025.147359,0,,JAN 2025,,,,,AQ0GK,,,,,,WOS:001654019000001,0,1,1,9.1,False
J,"Longati, AA; Manicardi, T; Giordano, RC; Milessi, TS",,,,"Longati, Andreza A.; Manicardi, Taina; Giordano, Roberto C.; Milessi, Thais S.",,,"Xylooligosaccharides as a Tool for Sugarcane Bagasse Valorization: Integrated Biorefinery Modeling, Simulation and Life Cycle Assessment",WASTE AND BIOMASS VALORIZATION,,,,Article,,,,,,,,"A critical strategy for the viability and sustainability of lignocellulosic crops is the inclusion of high-value bioproducts in a biorefinery's portfolio. In this context, the production of xylooligosaccharides (XOS) from the underutilized hemicellulose fraction of biomass is an interesting option for the valorization of the sugarcane bagasse. In this work, a life cycle assessment (LCA) of XOS production annexed to an existing sugar mill with self-sufficient energy supply was performed, aiming to determine the feasibility of the integration of XOS production in sugarcane biorefineries considering the scarcity of environmental studies of this value-added product. Furthermore, the impact of various energy sources on environmental indexes was assessed. The LCA scope was set as cradle-to-gate using 1 kg of XOS as functional unit according to the standardized ISO procedure considering CML Baseline method. The plant was able to produce 4.19 kg/h of 90.3% (w/w) XOS from 0.7 t/h of sugarcane bagasse with global warming potential (GWP) estimated as 6.31 kgCO2eq/kgXOS. The biomass hydrolysis and pretreatment stages were responsible for most part of the environmental footprint due to the chemicals and utilities necessary. Sensitivity analyses showed that energy-related variables had the greatest impact on environmental performance, accounting for a significant proportion of environmental impacts in almost all categories. Comparing with other valuable molecules, XOS was found to be an important alternative for the valorization of the underutilized hemicellulose fraction of the lignocellulosic material. Overall, the use of XOS in the sugarcane biorefinery and the integration of energy in the process were found to be crucial for the sustainability of the process and valorization of the sugarcane bagasse with the integration of energy into the XOS production process as key factor in improving its sustainability and productivity.",,,,,,,,,,,,,,,,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",,,,,,SEP,2025,16.0,9,,,,,4835.0,4849.0,,10.1007/s12649-025-02947-4,0,,FEB 2025,,,,,7IG1C,,,,,,WOS:001418912100001,0,1,1,8.54,False
